"","date","hour","account","year","month","day","DayOfWeek","Weekday","kWh","peakhour","Temperature"
"1",2014-01-01,0,999999999,2014,1,1,3,1,78.405,0,23
"2",2014-01-01,1,999999999,2014,1,1,3,1,76.425,0,21.9
"3",2014-01-01,2,999999999,2014,1,1,3,1,78.015,0,21.9
"4",2014-01-01,3,999999999,2014,1,1,3,1,78.12,0,21.9
"5",2014-01-01,4,999999999,2014,1,1,3,1,77.535,0,21
"6",2014-01-01,5,999999999,2014,1,1,3,1,104.099999,0,21
"7",2014-01-01,6,999999999,2014,1,1,3,1,158.264998,0,21
"8",2014-01-01,7,999999999,2014,1,1,3,1,249.164995,1,19.9
"9",2014-01-01,8,999999999,2014,1,1,3,1,240.524994,1,23
"10",2014-01-01,9,999999999,2014,1,1,3,1,224.069994,1,24.1
"11",2014-01-01,10,999999999,2014,1,1,3,1,223.394993,1,26.1
"12",2014-01-01,11,999999999,2014,1,1,3,1,215.039996,1,26.1
"13",2014-01-01,12,999999999,2014,1,1,3,1,210.675,1,27
"14",2014-01-01,13,999999999,2014,1,1,3,1,196.049998,1,28
"15",2014-01-01,14,999999999,2014,1,1,3,1,196.559993,1,27
"16",2014-01-01,15,999999999,2014,1,1,3,1,151.829996,1,27
"17",2014-01-01,16,999999999,2014,1,1,3,1,103.739998,1,26.1
"18",2014-01-01,17,999999999,2014,1,1,3,1,99.584999,1,25
"19",2014-01-01,18,999999999,2014,1,1,3,1,97.589998,1,24.1
"20",2014-01-01,19,999999999,2014,1,1,3,1,91.47,1,24.1
"21",2014-01-01,20,999999999,2014,1,1,3,1,93.6,0,23
"22",2014-01-01,21,999999999,2014,1,1,3,1,79.35,0,21.9
"23",2014-01-01,22,999999999,2014,1,1,3,1,76.44,0,23
"24",2014-01-01,23,999999999,2014,1,1,3,1,78.975,0,23
"25",2014-01-02,0,999999999,2014,1,2,4,1,78.66,0,21
"26",2014-01-02,1,999999999,2014,1,2,4,1,77.385,0,20.1666666666667
"27",2014-01-02,2,999999999,2014,1,2,4,1,79.485,0,19.2
"28",2014-01-02,3,999999999,2014,1,2,4,1,83.685,0,19.2
"29",2014-01-02,4,999999999,2014,1,2,4,1,162.194999,0,19.2
"30",2014-01-02,5,999999999,2014,1,2,4,1,170.474997,0,19.2666666666667
"31",2014-01-02,6,999999999,2014,1,2,4,1,205.874997,0,19.2666666666667
"32",2014-01-02,7,999999999,2014,1,2,4,1,264.044997,1,19.2
"33",2014-01-02,8,999999999,2014,1,2,4,1,263.534995,1,19.5666666666667
"34",2014-01-02,9,999999999,2014,1,2,4,1,269.009995,1,24.1
"35",2014-01-02,10,999999999,2014,1,2,4,1,80.82,1,25.8
"36",2014-01-02,11,999999999,2014,1,2,4,1,33.45,1,24.5666666666667
"37",2014-01-02,12,999999999,2014,1,2,4,1,24.825,1,24.1
"38",2014-01-02,13,999999999,2014,1,2,4,1,28.995,1,25.8333333333333
"39",2014-01-02,14,999999999,2014,1,2,4,1,20.775,1,19.9
"40",2014-01-02,15,999999999,2014,1,2,4,1,6,1,13.95
"41",2014-01-03,6,999999999,2014,1,3,5,1,6.975,0,3.1
"42",2014-01-03,7,999999999,2014,1,3,5,1,50.79,1,3.9
"43",2014-01-03,8,999999999,2014,1,3,5,1,51.945,1,5
"44",2014-01-03,9,999999999,2014,1,3,5,1,40.275,1,6.1
"45",2014-01-03,10,999999999,2014,1,3,5,1,41.1,1,8.8
"46",2014-01-03,11,999999999,2014,1,3,5,1,40.995,1,9.75
"47",2014-01-03,12,999999999,2014,1,3,5,1,40.095,1,12
"48",2014-01-03,13,999999999,2014,1,3,5,1,39.06,1,14
"49",2014-01-03,14,999999999,2014,1,3,5,1,37.785,1,14
"50",2014-01-03,15,999999999,2014,1,3,5,1,20.295,1,12.9
"51",2014-01-06,5,999999999,2014,1,6,1,1,0.21,0,44.7333333333333
"52",2014-01-06,6,999999999,2014,1,6,1,1,1.35,0,46.9
"53",2014-01-06,7,999999999,2014,1,6,1,1,51.075,1,48.1
"54",2014-01-06,8,999999999,2014,1,6,1,1,90.764999,1,48.1333333333333
"55",2014-01-06,9,999999999,2014,1,6,1,1,95.609999,1,51.1
"56",2014-01-06,10,999999999,2014,1,6,1,1,89.894999,1,52.4666666666667
"57",2014-01-06,11,999999999,2014,1,6,1,1,82.005,1,54.5833333333333
"58",2014-01-06,12,999999999,2014,1,6,1,1,75.51,1,55.65
"59",2014-01-06,13,999999999,2014,1,6,1,1,64.125,1,53.8
"60",2014-01-06,14,999999999,2014,1,6,1,1,51.21,1,53.35
"61",2014-01-06,15,999999999,2014,1,6,1,1,23.55,1,48
"62",2014-01-06,16,999999999,2014,1,6,1,1,0.15,1,45
"63",2014-01-07,6,999999999,2014,1,7,2,1,5.4,0,12.9
"64",2014-01-07,7,999999999,2014,1,7,2,1,71.97,1,12
"65",2014-01-07,8,999999999,2014,1,7,2,1,105.059999,1,12.9
"66",2014-01-07,9,999999999,2014,1,7,2,1,75.42,1,14
"67",2014-01-07,10,999999999,2014,1,7,2,1,109.439995,1,15.1
"68",2014-01-07,11,999999999,2014,1,7,2,1,94.425,1,15.1
"69",2014-01-07,12,999999999,2014,1,7,2,1,87.21,1,16
"70",2014-01-07,13,999999999,2014,1,7,2,1,82.29,1,15.1
"71",2014-01-07,14,999999999,2014,1,7,2,1,79.59,1,15.1
"72",2014-01-07,15,999999999,2014,1,7,2,1,40.05,1,12.9
"73",2014-01-08,6,999999999,2014,1,8,3,1,14.07,0,7
"74",2014-01-08,7,999999999,2014,1,8,3,1,106.019999,1,8.1
"75",2014-01-08,8,999999999,2014,1,8,3,1,135.809997,1,10.9
"76",2014-01-08,9,999999999,2014,1,8,3,1,142.215,1,14
"77",2014-01-08,10,999999999,2014,1,8,3,1,152.534997,1,17.1
"78",2014-01-08,11,999999999,2014,1,8,3,1,101.205,1,19.9
"79",2014-01-08,12,999999999,2014,1,8,3,1,84.63,1,21.9
"80",2014-01-08,13,999999999,2014,1,8,3,1,77.295,1,21
"81",2014-01-08,14,999999999,2014,1,8,3,1,72.3,1,21.9
"82",2014-01-08,15,999999999,2014,1,8,3,1,40.65,1,21
"83",2014-01-08,16,999999999,2014,1,8,3,1,0.03,1,19.9
"84",2014-01-09,6,999999999,2014,1,9,4,1,20.49,0,19
"85",2014-01-09,7,999999999,2014,1,9,4,1,110.354999,1,19.9
"86",2014-01-09,8,999999999,2014,1,9,4,1,127.019998,1,21.9
"87",2014-01-09,9,999999999,2014,1,9,4,1,241.919994,1,24.1
"88",2014-01-09,10,999999999,2014,1,9,4,1,308.579991,1,26.1
"89",2014-01-09,11,999999999,2014,1,9,4,1,303.929994,1,26.1
"90",2014-01-09,12,999999999,2014,1,9,4,1,292.844992,1,28
"91",2014-01-09,13,999999999,2014,1,9,4,1,286.304993,1,30
"92",2014-01-09,14,999999999,2014,1,9,4,1,86.64,1,30
"93",2014-01-09,15,999999999,2014,1,9,4,1,45.87,1,28.9
"94",2014-01-10,6,999999999,2014,1,10,5,1,20.145,0,24.1
"95",2014-01-10,7,999999999,2014,1,10,5,1,93.044999,1,23.45
"96",2014-01-10,8,999999999,2014,1,10,5,1,126.479999,1,24.5666666666667
"97",2014-01-10,9,999999999,2014,1,10,5,1,125.699994,1,26.7333333333333
"98",2014-01-10,10,999999999,2014,1,10,5,1,115.29,1,27.0666666666667
"99",2014-01-10,11,999999999,2014,1,10,5,1,95.64,1,29.2
"100",2014-01-10,12,999999999,2014,1,10,5,1,92.31,1,30.9
"101",2014-01-10,13,999999999,2014,1,10,5,1,70.065,1,32
"102",2014-01-10,14,999999999,2014,1,10,5,1,37.905,1,32
"103",2014-01-10,15,999999999,2014,1,10,5,1,13.455,1,32
"104",2014-01-13,6,999999999,2014,1,13,1,1,22.905,0,30.9
"105",2014-01-13,7,999999999,2014,1,13,1,1,104.789997,1,33.1
"106",2014-01-13,8,999999999,2014,1,13,1,1,135.419997,1,37
"107",2014-01-13,9,999999999,2014,1,13,1,1,128.789997,1,41
"108",2014-01-13,10,999999999,2014,1,13,1,1,128.474997,1,44.1
"109",2014-01-13,11,999999999,2014,1,13,1,1,102.284999,1,46.9
"110",2014-01-13,12,999999999,2014,1,13,1,1,95.234999,1,50
"111",2014-01-13,13,999999999,2014,1,13,1,1,85.89,1,48.9
"112",2014-01-13,14,999999999,2014,1,13,1,1,73.815,1,48.9
"113",2014-01-13,15,999999999,2014,1,13,1,1,31.14,1,46.9
"114",2014-01-13,16,999999999,2014,1,13,1,1,0.045,1,45
"115",2014-01-14,7,999999999,2014,1,14,2,1,81.629998,1,48
"116",2014-01-14,8,999999999,2014,1,14,2,1,101.039993,1,46.9
"117",2014-01-14,9,999999999,2014,1,14,2,1,92.205,1,46.9
"118",2014-01-14,10,999999999,2014,1,14,2,1,91.979999,1,48
"119",2014-01-14,11,999999999,2014,1,14,2,1,81.765,1,48
"120",2014-01-14,12,999999999,2014,1,14,2,1,63.36,1,48.55
"121",2014-01-14,13,999999999,2014,1,14,2,1,63.27,1,47.875
"122",2014-01-14,14,999999999,2014,1,14,2,1,53.355,1,46.5
"123",2014-01-14,15,999999999,2014,1,14,2,1,23.655,1,47.1666666666667
"124",2014-01-14,16,999999999,2014,1,14,2,1,0.24,1,46.65
"125",2014-01-15,6,999999999,2014,1,15,3,1,6.975,0,36
"126",2014-01-15,7,999999999,2014,1,15,3,1,59.565,1,37
"127",2014-01-15,8,999999999,2014,1,15,3,1,89.114999,1,39
"128",2014-01-15,9,999999999,2014,1,15,3,1,95.624999,1,42.1
"129",2014-01-15,10,999999999,2014,1,15,3,1,109.274998,1,44.1
"130",2014-01-15,11,999999999,2014,1,15,3,1,79.74,1,46
"131",2014-01-15,12,999999999,2014,1,15,3,1,68.895,1,46
"132",2014-01-15,13,999999999,2014,1,15,3,1,59.325,1,46.9
"133",2014-01-15,14,999999999,2014,1,15,3,1,49.245,1,46
"134",2014-01-15,15,999999999,2014,1,15,3,1,18.33,1,44.1
"135",2014-01-16,6,999999999,2014,1,16,4,1,4.365,0,35.0666666666667
"136",2014-01-16,7,999999999,2014,1,16,4,1,88.934999,1,33.8666666666667
"137",2014-01-16,8,999999999,2014,1,16,4,1,92.22,1,35.35
"138",2014-01-16,9,999999999,2014,1,16,4,1,96.779999,1,37.2666666666667
"139",2014-01-16,10,999999999,2014,1,16,4,1,99.914999,1,39
"140",2014-01-16,11,999999999,2014,1,16,4,1,66.48,1,37.9
"141",2014-01-16,12,999999999,2014,1,16,4,1,66.27,1,37.3
"142",2014-01-16,13,999999999,2014,1,16,4,1,57.285,1,37.65
"143",2014-01-16,14,999999999,2014,1,16,4,1,50.31,1,39
"144",2014-01-16,15,999999999,2014,1,16,4,1,23.4,1,37.65
"145",2014-01-17,6,999999999,2014,1,17,5,1,9.075,0,36
"146",2014-01-17,7,999999999,2014,1,17,5,1,81.524998,1,35.6
"147",2014-01-17,8,999999999,2014,1,17,5,1,106.109999,1,37.9
"148",2014-01-17,9,999999999,2014,1,17,5,1,95.474998,1,39
"149",2014-01-17,10,999999999,2014,1,17,5,1,94.589998,1,39.9
"150",2014-01-17,11,999999999,2014,1,17,5,1,72.78,1,42.1
"151",2014-01-17,12,999999999,2014,1,17,5,1,66.015,1,44.1
"152",2014-01-17,13,999999999,2014,1,17,5,1,63,1,45
"153",2014-01-17,14,999999999,2014,1,17,5,1,49.74,1,45
"154",2014-01-17,15,999999999,2014,1,17,5,1,17.13,1,44.1
"155",2014-01-20,6,999999999,2014,1,20,1,1,10.695,0,34
"156",2014-01-20,7,999999999,2014,1,20,1,1,62.31,1,34
"157",2014-01-20,8,999999999,2014,1,20,1,1,65.535,1,35.1
"158",2014-01-20,9,999999999,2014,1,20,1,1,67.185,1,36
"159",2014-01-20,10,999999999,2014,1,20,1,1,67.44,1,37
"160",2014-01-20,11,999999999,2014,1,20,1,1,47.685,1,37.9
"161",2014-01-20,12,999999999,2014,1,20,1,1,40.86,1,39
"162",2014-01-20,13,999999999,2014,1,20,1,1,24.825,1,39.9
"163",2014-01-20,14,999999999,2014,1,20,1,1,15.3,1,41
"164",2014-01-20,15,999999999,2014,1,20,1,1,8.19,1,41
"165",2014-01-21,6,999999999,2014,1,21,2,1,21.75,0,14
"166",2014-01-21,7,999999999,2014,1,21,2,1,120.674998,1,12.9
"167",2014-01-21,8,999999999,2014,1,21,2,1,131.549999,1,14
"168",2014-01-21,9,999999999,2014,1,21,2,1,138.224997,1,15.1
"169",2014-01-21,10,999999999,2014,1,21,2,1,97.994998,1,15.1
"170",2014-01-21,11,999999999,2014,1,21,2,1,91.44,1,15.1
"171",2014-01-21,12,999999999,2014,1,21,2,1,90.539999,1,16
"172",2014-01-21,13,999999999,2014,1,21,2,1,83.25,1,16
"173",2014-01-21,14,999999999,2014,1,21,2,1,77.805,1,16
"174",2014-01-21,15,999999999,2014,1,21,2,1,38.76,1,15.1
"175",2014-01-21,16,999999999,2014,1,21,2,1,0.045,1,12.825
"176",2014-01-22,6,999999999,2014,1,22,3,1,12.465,0,8.35
"177",2014-01-22,7,999999999,2014,1,22,3,1,59.16,1,6.9
"178",2014-01-22,8,999999999,2014,1,22,3,1,60.555,1,7.45
"179",2014-01-22,9,999999999,2014,1,22,3,1,52.785,1,9
"180",2014-01-22,10,999999999,2014,1,22,3,1,52.32,1,10.9
"181",2014-01-22,11,999999999,2014,1,22,3,1,45.39,1,10.9
"182",2014-01-22,12,999999999,2014,1,22,3,1,38.865,1,14
"183",2014-01-22,13,999999999,2014,1,22,3,1,38.16,1,16
"184",2014-01-22,14,999999999,2014,1,22,3,1,37.77,1,17.1
"185",2014-01-22,15,999999999,2014,1,22,3,1,19.935,1,17.1
"186",2014-01-23,6,999999999,2014,1,23,4,1,16.71,0,6.1
"187",2014-01-23,7,999999999,2014,1,23,4,1,95.744999,1,7
"188",2014-01-23,8,999999999,2014,1,23,4,1,128.549997,1,9
"189",2014-01-23,9,999999999,2014,1,23,4,1,133.049997,1,10.9
"190",2014-01-23,10,999999999,2014,1,23,4,1,141.599999,1,14
"191",2014-01-23,11,999999999,2014,1,23,4,1,100.589999,1,18
"192",2014-01-23,12,999999999,2014,1,23,4,1,85.2,1,19.9
"193",2014-01-23,13,999999999,2014,1,23,4,1,64.095,1,21
"194",2014-01-23,14,999999999,2014,1,23,4,1,36.63,1,21.9
"195",2014-01-23,15,999999999,2014,1,23,4,1,13.38,1,21
"196",2014-01-24,6,999999999,2014,1,24,5,1,18.33,0,8.1
"197",2014-01-24,7,999999999,2014,1,24,5,1,101.654998,1,8.1
"198",2014-01-24,8,999999999,2014,1,24,5,1,122.114998,1,9
"199",2014-01-24,9,999999999,2014,1,24,5,1,131.249998,1,10
"200",2014-01-24,10,999999999,2014,1,24,5,1,146.309996,1,10.9
"201",2014-01-24,11,999999999,2014,1,24,5,1,137.429998,1,14
"202",2014-01-24,12,999999999,2014,1,24,5,1,101.205,1,16
"203",2014-01-24,13,999999999,2014,1,24,5,1,80.34,1,17.1
"204",2014-01-24,14,999999999,2014,1,24,5,1,66.27,1,18
"205",2014-01-24,15,999999999,2014,1,24,5,1,39.825,1,17.1
"206",2014-01-24,16,999999999,2014,1,24,5,1,11.445,1,16
"207",2014-01-24,17,999999999,2014,1,24,5,1,12.69,1,16
"208",2014-01-24,18,999999999,2014,1,24,5,1,14.535,1,16
"209",2014-01-24,19,999999999,2014,1,24,5,1,12.855,1,14
"210",2014-01-24,20,999999999,2014,1,24,5,1,9.9,0,15.1
"211",2014-01-24,21,999999999,2014,1,24,5,1,2.505,0,15.1
"212",2014-01-24,22,999999999,2014,1,24,5,1,0.45,0,15.1
"213",2014-01-27,6,999999999,2014,1,27,1,1,3.99,0,30.9
"214",2014-01-27,7,999999999,2014,1,27,1,1,92.819997,1,37.9
"215",2014-01-27,8,999999999,2014,1,27,1,1,135.179999,1,45
"216",2014-01-27,9,999999999,2014,1,27,1,1,144.524997,1,46
"217",2014-01-27,10,999999999,2014,1,27,1,1,120.779994,1,45
"218",2014-01-27,11,999999999,2014,1,27,1,1,80.28,1,45
"219",2014-01-27,12,999999999,2014,1,27,1,1,58.035,1,45
"220",2014-01-27,13,999999999,2014,1,27,1,1,54.87,1,45
"221",2014-01-27,14,999999999,2014,1,27,1,1,41.25,1,39
"222",2014-01-27,15,999999999,2014,1,27,1,1,12.93,1,37
"223",2014-01-28,5,999999999,2014,1,28,2,1,0.045,0,12.9
"224",2014-01-28,6,999999999,2014,1,28,2,1,12.465,0,12.9
"225",2014-01-28,7,999999999,2014,1,28,2,1,92.069998,1,14
"226",2014-01-28,8,999999999,2014,1,28,2,1,124.529998,1,15.1
"227",2014-01-28,9,999999999,2014,1,28,2,1,119.054998,1,16
"228",2014-01-28,10,999999999,2014,1,28,2,1,100.634999,1,17.1
"229",2014-01-28,11,999999999,2014,1,28,2,1,99.194995,1,17.1
"230",2014-01-28,12,999999999,2014,1,28,2,1,83.265,1,18
"231",2014-01-28,13,999999999,2014,1,28,2,1,81.645,1,18
"232",2014-01-28,14,999999999,2014,1,28,2,1,75.15,1,19
"233",2014-01-28,15,999999999,2014,1,28,2,1,38.58,1,19
"234",2014-01-29,6,999999999,2014,1,29,3,1,12.645,0,15.1
"235",2014-01-29,7,999999999,2014,1,29,3,1,82.829999,1,16
"236",2014-01-29,8,999999999,2014,1,29,3,1,126.059999,1,15.8666666666667
"237",2014-01-29,9,999999999,2014,1,29,3,1,106.859997,1,17.1
"238",2014-01-29,10,999999999,2014,1,29,3,1,68.655,1,19.9
"239",2014-01-29,11,999999999,2014,1,29,3,1,61.53,1,21.9
"240",2014-01-29,12,999999999,2014,1,29,3,1,49.56,1,25
"241",2014-01-29,13,999999999,2014,1,29,3,1,49.095,1,26.1
"242",2014-01-29,14,999999999,2014,1,29,3,1,39.015,1,26.1
"243",2014-01-29,15,999999999,2014,1,29,3,1,17.835,1,26.1
"244",2014-01-30,6,999999999,2014,1,30,4,1,1.545,0,17.1
"245",2014-01-30,7,999999999,2014,1,30,4,1,82.59,1,18
"246",2014-01-30,8,999999999,2014,1,30,4,1,114.96,1,19.9
"247",2014-01-30,9,999999999,2014,1,30,4,1,84.525,1,21.9
"248",2014-01-30,10,999999999,2014,1,30,4,1,65.549999,1,25
"249",2014-01-30,11,999999999,2014,1,30,4,1,56.085,1,27
"250",2014-01-30,12,999999999,2014,1,30,4,1,53.58,1,28
"251",2014-01-30,13,999999999,2014,1,30,4,1,47.325,1,28.9
"252",2014-01-30,14,999999999,2014,1,30,4,1,33.015,1,30
"253",2014-01-30,15,999999999,2014,1,30,4,1,10.02,1,30
"254",2014-01-31,6,999999999,2014,1,31,5,1,18.285,0,27
"255",2014-01-31,7,999999999,2014,1,31,5,1,91.349998,1,30.9
"256",2014-01-31,8,999999999,2014,1,31,5,1,119.114995,1,32
"257",2014-01-31,9,999999999,2014,1,31,5,1,110.624998,1,34
"258",2014-01-31,10,999999999,2014,1,31,5,1,89.819999,1,37
"259",2014-01-31,11,999999999,2014,1,31,5,1,62.1,1,37
"260",2014-01-31,12,999999999,2014,1,31,5,1,55.395,1,39
"261",2014-01-31,13,999999999,2014,1,31,5,1,47.55,1,42.1
"262",2014-01-31,14,999999999,2014,1,31,5,1,35.1,1,41
"263",2014-01-31,15,999999999,2014,1,31,5,1,10.395,1,41
"264",2014-02-03,6,999999999,2014,2,3,1,1,20.625,0,35.1
"265",2014-02-03,7,999999999,2014,2,3,1,1,98.264999,1,34
"266",2014-02-03,8,999999999,2014,2,3,1,1,128.219997,1,35.1
"267",2014-02-03,9,999999999,2014,2,3,1,1,125.474999,1,35.1
"268",2014-02-03,10,999999999,2014,2,3,1,1,116.729999,1,33.35
"269",2014-02-03,11,999999999,2014,2,3,1,1,87.69,1,30.4333333333333
"270",2014-02-03,12,999999999,2014,2,3,1,1,54.015,1,30.9
"271",2014-02-03,13,999999999,2014,2,3,1,1,48.15,1,30.1
"272",2014-02-03,14,999999999,2014,2,3,1,1,46.275,1,30.1333333333333
"273",2014-02-03,15,999999999,2014,2,3,1,1,21.45,1,30.15
"274",2014-02-04,6,999999999,2014,2,4,2,1,16.665,0,24.1
"275",2014-02-04,7,999999999,2014,2,4,2,1,102.689998,1,24.1
"276",2014-02-04,8,999999999,2014,2,4,2,1,132.27,1,27
"277",2014-02-04,9,999999999,2014,2,4,2,1,106.604997,1,28.9
"278",2014-02-04,10,999999999,2014,2,4,2,1,109.214999,1,30.9
"279",2014-02-04,11,999999999,2014,2,4,2,1,99.239999,1,33.1
"280",2014-02-04,12,999999999,2014,2,4,2,1,77.91,1,33.1
"281",2014-02-04,13,999999999,2014,2,4,2,1,80.565,1,32
"282",2014-02-04,14,999999999,2014,2,4,2,1,69.825,1,34
"283",2014-02-04,15,999999999,2014,2,4,2,1,29.955,1,34
"284",2014-02-05,6,999999999,2014,2,5,3,1,4.41,0,28.5666666666667
"285",2014-02-05,7,999999999,2014,2,5,3,1,49.485,1,28.525
"286",2014-02-05,8,999999999,2014,2,5,3,1,50.73,1,29.2
"287",2014-02-05,9,999999999,2014,2,5,3,1,44.235,1,29.62
"288",2014-02-05,10,999999999,2014,2,5,3,1,26.475,1,32
"289",2014-02-05,11,999999999,2014,2,5,3,1,9.84,1,32
"290",2014-02-05,12,999999999,2014,2,5,3,1,5.775,1,33.1
"291",2014-02-05,13,999999999,2014,2,5,3,1,5.46,1,33.175
"292",2014-02-05,14,999999999,2014,2,5,3,1,5.25,1,33.45
"293",2014-02-05,15,999999999,2014,2,5,3,1,3.135,1,33.5666666666667
"294",2014-02-06,6,999999999,2014,2,6,4,1,19.68,0,20.55
"295",2014-02-06,7,999999999,2014,2,6,4,1,97.005,1,19
"296",2014-02-06,8,999999999,2014,2,6,4,1,127.214998,1,19
"297",2014-02-06,9,999999999,2014,2,6,4,1,99.299999,1,19.9
"298",2014-02-06,10,999999999,2014,2,6,4,1,98.864999,1,21
"299",2014-02-06,11,999999999,2014,2,6,4,1,90.345,1,21.9
"300",2014-02-06,12,999999999,2014,2,6,4,1,85.005,1,25
"301",2014-02-06,13,999999999,2014,2,6,4,1,83.445,1,26.1
"302",2014-02-06,14,999999999,2014,2,6,4,1,46.275,1,27
"303",2014-02-06,15,999999999,2014,2,6,4,1,18.3,1,27
"304",2014-02-06,16,999999999,2014,2,6,4,1,0.06,1,25
"305",2014-02-07,6,999999999,2014,2,7,5,1,22.05,0,21
"306",2014-02-07,7,999999999,2014,2,7,5,1,112.559999,1,21.9
"307",2014-02-07,8,999999999,2014,2,7,5,1,130.874998,1,23
"308",2014-02-07,9,999999999,2014,2,7,5,1,111.75,1,24.1
"309",2014-02-07,10,999999999,2014,2,7,5,1,106.334998,1,26.1
"310",2014-02-07,11,999999999,2014,2,7,5,1,93.524998,1,27
"311",2014-02-07,12,999999999,2014,2,7,5,1,87.855,1,28
"312",2014-02-07,13,999999999,2014,2,7,5,1,81.225,1,28.9
"313",2014-02-07,14,999999999,2014,2,7,5,1,46.59,1,30
"314",2014-02-07,15,999999999,2014,2,7,5,1,16.305,1,28.9
"315",2014-02-10,6,999999999,2014,2,10,1,1,20.835,0,21.9
"316",2014-02-10,7,999999999,2014,2,10,1,1,98.909998,1,23
"317",2014-02-10,8,999999999,2014,2,10,1,1,135.119997,1,23
"318",2014-02-10,9,999999999,2014,2,10,1,1,138.314996,1,25
"319",2014-02-10,10,999999999,2014,2,10,1,1,152.549996,1,27
"320",2014-02-10,11,999999999,2014,2,10,1,1,135.794996,1,27
"321",2014-02-10,12,999999999,2014,2,10,1,1,122.549997,1,27
"322",2014-02-10,13,999999999,2014,2,10,1,1,98.549998,1,28.9
"323",2014-02-10,14,999999999,2014,2,10,1,1,87.975,1,28.9
"324",2014-02-10,15,999999999,2014,2,10,1,1,43.695,1,27
"325",2014-02-11,6,999999999,2014,2,11,2,1,25.575,0,15.1
"326",2014-02-11,7,999999999,2014,2,11,2,1,110.069998,1,16
"327",2014-02-11,8,999999999,2014,2,11,2,1,134.759997,1,19
"328",2014-02-11,9,999999999,2014,2,11,2,1,126.914998,1,19.9
"329",2014-02-11,10,999999999,2014,2,11,2,1,112.454997,1,21.9
"330",2014-02-11,11,999999999,2014,2,11,2,1,94.41,1,23
"331",2014-02-11,12,999999999,2014,2,11,2,1,91.739999,1,24.1
"332",2014-02-11,13,999999999,2014,2,11,2,1,85.98,1,25
"333",2014-02-11,14,999999999,2014,2,11,2,1,84.39,1,25
"334",2014-02-11,15,999999999,2014,2,11,2,1,45.735,1,25
"335",2014-02-11,16,999999999,2014,2,11,2,1,0.24,1,24.1
"336",2014-02-11,17,999999999,2014,2,11,2,1,0.795,1,21.9
"337",2014-02-11,18,999999999,2014,2,11,2,1,0.06,1,21
"338",2014-02-12,6,999999999,2014,2,12,3,1,17.925,0,8.1
"339",2014-02-12,7,999999999,2014,2,12,3,1,96.764998,1,10
"340",2014-02-12,8,999999999,2014,2,12,3,1,131.384998,1,14
"341",2014-02-12,9,999999999,2014,2,12,3,1,125.564998,1,18
"342",2014-02-12,10,999999999,2014,2,12,3,1,121.844998,1,21
"343",2014-02-12,11,999999999,2014,2,12,3,1,125.234998,1,23
"344",2014-02-12,12,999999999,2014,2,12,3,1,102.794999,1,21
"345",2014-02-12,13,999999999,2014,2,12,3,1,94.169998,1,21.9
"346",2014-02-12,14,999999999,2014,2,12,3,1,99.584998,1,23
"347",2014-02-12,15,999999999,2014,2,12,3,1,44.925,1,23
"348",2014-02-13,6,999999999,2014,2,13,4,1,22.275,0,30.55
"349",2014-02-13,7,999999999,2014,2,13,4,1,99.539998,1,31.7666666666667
"350",2014-02-13,8,999999999,2014,2,13,4,1,126.674998,1,33.85
"351",2014-02-13,9,999999999,2014,2,13,4,1,123.96,1,33.6833333333333
"352",2014-02-13,10,999999999,2014,2,13,4,1,95.159999,1,33.8666666666667
"353",2014-02-13,11,999999999,2014,2,13,4,1,99.045,1,34.9
"354",2014-02-13,12,999999999,2014,2,13,4,1,90.585,1,34.8
"355",2014-02-13,13,999999999,2014,2,13,4,1,89.265,1,33.625
"356",2014-02-13,14,999999999,2014,2,13,4,1,83.655,1,33.45
"357",2014-02-13,15,999999999,2014,2,13,4,1,42.765,1,33.45
"358",2014-02-14,6,999999999,2014,2,14,5,1,26.91,0,33.84
"359",2014-02-14,7,999999999,2014,2,14,5,1,108.944997,1,34.45
"360",2014-02-14,8,999999999,2014,2,14,5,1,142.74,1,34
"361",2014-02-14,9,999999999,2014,2,14,5,1,127.739997,1,30.7333333333333
"362",2014-02-14,10,999999999,2014,2,14,5,1,119.444998,1,30.34
"363",2014-02-14,11,999999999,2014,2,14,5,1,90.69,1,33.1
"364",2014-02-14,12,999999999,2014,2,14,5,1,91.019999,1,33.1
"365",2014-02-14,13,999999999,2014,2,14,5,1,76.395,1,34
"366",2014-02-14,14,999999999,2014,2,14,5,1,50.595,1,35.1
"367",2014-02-14,15,999999999,2014,2,14,5,1,22.185,1,36
"368",2014-02-17,6,999999999,2014,2,17,1,1,18.9,0,14
"369",2014-02-17,7,999999999,2014,2,17,1,1,82.185,1,16
"370",2014-02-17,8,999999999,2014,2,17,1,1,79.26,1,17.1
"371",2014-02-17,9,999999999,2014,2,17,1,1,72.765,1,19.9
"372",2014-02-17,10,999999999,2014,2,17,1,1,74.115,1,23
"373",2014-02-17,11,999999999,2014,2,17,1,1,73.545,1,25
"374",2014-02-17,12,999999999,2014,2,17,1,1,73.155,1,27
"375",2014-02-17,13,999999999,2014,2,17,1,1,73.185,1,28
"376",2014-02-17,14,999999999,2014,2,17,1,1,62.16,1,28.9
"377",2014-02-17,15,999999999,2014,2,17,1,1,28.89,1,28.9
"378",2014-02-18,6,999999999,2014,2,18,2,1,20.985,0,19
"379",2014-02-18,7,999999999,2014,2,18,2,1,87.36,1,19
