"","date","hour","account","year","month","day","DayOfWeek","Dayofyear","Weekday","peakhour","Temperature","kwh"
"1",2014-01-01,0,26435791004,2014,1,1,3,0,1,0,23,81.285
"2",2014-01-01,1,26435791004,2014,1,1,3,0,1,0,21.9,81.705
"3",2014-01-01,2,26435791004,2014,1,1,3,0,1,0,21.9,81.51
"4",2014-01-01,3,26435791004,2014,1,1,3,0,1,0,21.9,83.115
"5",2014-01-01,4,26435791004,2014,1,1,3,0,1,0,21,83.835
"6",2014-01-01,5,26435791004,2014,1,1,3,0,1,0,21,85.53
"7",2014-01-01,6,26435791004,2014,1,1,3,0,1,0,21,151.694997
"8",2014-01-01,7,26435791004,2014,1,1,3,0,1,1,19.9,153.764997
"9",2014-01-01,8,26435791004,2014,1,1,3,0,1,1,23,151.079997
"10",2014-01-01,9,26435791004,2014,1,1,3,0,1,1,24.1,151.049998
"11",2014-01-01,10,26435791004,2014,1,1,3,0,1,1,26.1,151.349996
"12",2014-01-01,11,26435791004,2014,1,1,3,0,1,1,26.1,151.079998
"13",2014-01-01,12,26435791004,2014,1,1,3,0,1,1,27,152.324995
"14",2014-01-01,13,26435791004,2014,1,1,3,0,1,1,28,151.574998
"15",2014-01-01,14,26435791004,2014,1,1,3,0,1,1,27,131.804994
"16",2014-01-01,15,26435791004,2014,1,1,3,0,1,1,27,149.819996
"17",2014-01-01,16,26435791004,2014,1,1,3,0,1,1,26.1,160.394997
"18",2014-01-01,17,26435791004,2014,1,1,3,0,1,1,25,160.889997
"19",2014-01-01,18,26435791004,2014,1,1,3,0,1,1,24.1,159.464997
"20",2014-01-01,19,26435791004,2014,1,1,3,0,1,1,24.1,153.434997
"21",2014-01-01,20,26435791004,2014,1,1,3,0,1,0,23,122.624997
"22",2014-01-01,21,26435791004,2014,1,1,3,0,1,0,21.9,115.094995
"23",2014-01-01,22,26435791004,2014,1,1,3,0,1,0,23,111.089998
"24",2014-01-01,23,26435791004,2014,1,1,3,0,1,0,23,88.065
"25",2014-01-02,0,26435791004,2014,1,2,4,1,1,0,21,87.465
"26",2014-01-02,1,26435791004,2014,1,2,4,1,1,0,20.1666666666667,86.7
"27",2014-01-02,2,26435791004,2014,1,2,4,1,1,0,19.2,88.14
"28",2014-01-02,3,26435791004,2014,1,2,4,1,1,0,19.2,93.524999
"29",2014-01-02,4,26435791004,2014,1,2,4,1,1,0,19.2,213.869995
"30",2014-01-02,5,26435791004,2014,1,2,4,1,1,0,19.2666666666667,212.459997
"31",2014-01-02,6,26435791004,2014,1,2,4,1,1,0,19.2666666666667,254.369992
"32",2014-01-02,7,26435791004,2014,1,2,4,1,1,1,19.2,251.639997
"33",2014-01-02,8,26435791004,2014,1,2,4,1,1,1,19.5666666666667,257.969993
"34",2014-01-02,9,26435791004,2014,1,2,4,1,1,1,24.1,257.624997
"35",2014-01-02,10,26435791004,2014,1,2,4,1,1,1,25.8,258.224991
"36",2014-01-02,11,26435791004,2014,1,2,4,1,1,1,24.5666666666667,255.704994
"37",2014-01-02,12,26435791004,2014,1,2,4,1,1,1,24.1,253.634995
"38",2014-01-02,13,26435791004,2014,1,2,4,1,1,1,25.8333333333333,250.904996
"39",2014-01-02,14,26435791004,2014,1,2,4,1,1,1,19.9,236.759994
"40",2014-01-02,15,26435791004,2014,1,2,4,1,1,1,13.95,229.8
"41",2014-01-02,16,26435791004,2014,1,2,4,1,1,1,12.1333333333333,225.464994
"42",2014-01-02,17,26435791004,2014,1,2,4,1,1,1,10.3,228.854997
"43",2014-01-02,18,26435791004,2014,1,2,4,1,1,1,8.1,157.514997
"44",2014-01-02,19,26435791004,2014,1,2,4,1,1,1,6.1,156.809995
"45",2014-01-02,20,26435791004,2014,1,2,4,1,1,0,6.45,116.714998
"46",2014-01-02,21,26435791004,2014,1,2,4,1,1,0,4.45,110.744999
"47",2014-01-02,22,26435791004,2014,1,2,4,1,1,0,3.1,103.425
"48",2014-01-02,23,26435791004,2014,1,2,4,1,1,0,2.76666666666667,87.48
"49",2014-01-03,0,26435791004,2014,1,3,5,2,1,0,1.56666666666667,86.97
"50",2014-01-03,1,26435791004,2014,1,3,5,2,1,0,1.9,87.615
"51",2014-01-03,2,26435791004,2014,1,3,5,2,1,0,1.9,87.195
"52",2014-01-03,3,26435791004,2014,1,3,5,2,1,0,1.9,88.32
"53",2014-01-03,4,26435791004,2014,1,3,5,2,1,0,1.65,87.195
"54",2014-01-03,5,26435791004,2014,1,3,5,2,1,0,3.1,93.794999
"55",2014-01-03,6,26435791004,2014,1,3,5,2,1,0,3.1,258.479995
"56",2014-01-03,7,26435791004,2014,1,3,5,2,1,1,3.9,260.234997
"57",2014-01-03,8,26435791004,2014,1,3,5,2,1,1,5,254.594992
"58",2014-01-03,9,26435791004,2014,1,3,5,2,1,1,6.1,250.529994
"59",2014-01-03,10,26435791004,2014,1,3,5,2,1,1,8.8,247.499997
"60",2014-01-03,11,26435791004,2014,1,3,5,2,1,1,9.75,245.099994
"61",2014-01-03,12,26435791004,2014,1,3,5,2,1,1,12,243.719995
"62",2014-01-03,13,26435791004,2014,1,3,5,2,1,1,14,243.179992
"63",2014-01-03,14,26435791004,2014,1,3,5,2,1,1,14,241.634996
"64",2014-01-03,15,26435791004,2014,1,3,5,2,1,1,12.9,240.854993
"65",2014-01-03,16,26435791004,2014,1,3,5,2,1,1,10.9,239.60999
"66",2014-01-03,17,26435791004,2014,1,3,5,2,1,1,9,235.874997
"67",2014-01-03,18,26435791004,2014,1,3,5,2,1,1,7,158.279996
"68",2014-01-03,19,26435791004,2014,1,3,5,2,1,1,6.1,153.869992
"69",2014-01-03,20,26435791004,2014,1,3,5,2,1,0,5,116.804998
"70",2014-01-03,21,26435791004,2014,1,3,5,2,1,0,3.9,112.77
"71",2014-01-03,22,26435791004,2014,1,3,5,2,1,0,3.9,103.184997
"72",2014-01-03,23,26435791004,2014,1,3,5,2,1,0,3.9,88.035
"73",2014-01-04,0,26435791004,2014,1,4,6,3,0,0,3.9,82.92
"74",2014-01-04,1,26435791004,2014,1,4,6,3,0,0,3.9,83.67
"75",2014-01-04,2,26435791004,2014,1,4,6,3,0,0,3,82.965
"76",2014-01-04,3,26435791004,2014,1,4,6,3,0,0,3.9,83.775
"77",2014-01-04,4,26435791004,2014,1,4,6,3,0,0,3,114.81
"78",2014-01-04,5,26435791004,2014,1,4,6,3,0,0,1.9,211.349996
"79",2014-01-04,6,26435791004,2014,1,4,6,3,0,0,1.9,215.204995
"80",2014-01-04,7,26435791004,2014,1,4,6,3,0,1,3,204.524992
"81",2014-01-04,8,26435791004,2014,1,4,6,3,0,1,7,200.129992
"82",2014-01-04,9,26435791004,2014,1,4,6,3,0,1,10,197.444996
"83",2014-01-04,10,26435791004,2014,1,4,6,3,0,1,14,192.629999
"84",2014-01-04,11,26435791004,2014,1,4,6,3,0,1,19,200.264994
"85",2014-01-04,12,26435791004,2014,1,4,6,3,0,1,21,202.229995
"86",2014-01-04,13,26435791004,2014,1,4,6,3,0,1,23,198.329997
"87",2014-01-04,14,26435791004,2014,1,4,6,3,0,1,24.1,201.104993
"88",2014-01-04,15,26435791004,2014,1,4,6,3,0,1,25,196.289995
"89",2014-01-04,16,26435791004,2014,1,4,6,3,0,1,26.1,203.219996
"90",2014-01-04,17,26435791004,2014,1,4,6,3,0,1,26.1,204.509995
"91",2014-01-04,18,26435791004,2014,1,4,6,3,0,1,27,203.819993
"92",2014-01-04,19,26435791004,2014,1,4,6,3,0,1,27,200.714996
"93",2014-01-04,20,26435791004,2014,1,4,6,3,0,0,26.1,202.079994
"94",2014-01-04,21,26435791004,2014,1,4,6,3,0,0,27,202.619995
"95",2014-01-04,22,26435791004,2014,1,4,6,3,0,0,27,200.219991
"96",2014-01-04,23,26435791004,2014,1,4,6,3,0,0,27,192.584994
"97",2014-01-05,0,26435791004,2014,1,5,0,4,0,0,27,190.469993
"98",2014-01-05,1,26435791004,2014,1,5,0,4,0,0,26.1,188.069995
"99",2014-01-05,2,26435791004,2014,1,5,0,4,0,0,25,190.35
"100",2014-01-05,3,26435791004,2014,1,5,0,4,0,0,25,188.459997
"101",2014-01-05,4,26435791004,2014,1,5,0,4,0,0,26.1,189.374998
"102",2014-01-05,5,26435791004,2014,1,5,0,4,0,0,25,189.239997
"103",2014-01-05,6,26435791004,2014,1,5,0,4,0,0,25,196.154997
"104",2014-01-05,7,26435791004,2014,1,5,0,4,0,1,24.1,191.219996
"105",2014-01-05,8,26435791004,2014,1,5,0,4,0,1,27,187.739994
"106",2014-01-05,9,26435791004,2014,1,5,0,4,0,1,27,185.729998
"107",2014-01-05,10,26435791004,2014,1,5,0,4,0,1,30,184.034997
"108",2014-01-05,11,26435791004,2014,1,5,0,4,0,1,34,182.654996
"109",2014-01-05,12,26435791004,2014,1,5,0,4,0,1,36,178.634998
"110",2014-01-05,13,26435791004,2014,1,5,0,4,0,1,36,141.974998
"111",2014-01-05,14,26435791004,2014,1,5,0,4,0,1,36,117.734998
"112",2014-01-05,15,26435791004,2014,1,5,0,4,0,1,35.1,124.004996
"113",2014-01-05,16,26435791004,2014,1,5,0,4,0,1,34.45,178.409994
"114",2014-01-05,17,26435791004,2014,1,5,0,4,0,1,36,187.049991
"115",2014-01-05,18,26435791004,2014,1,5,0,4,0,1,35.0666666666667,184.094994
"116",2014-01-05,19,26435791004,2014,1,5,0,4,0,1,36,182.234998
"117",2014-01-05,20,26435791004,2014,1,5,0,4,0,0,36.7,184.349996
"118",2014-01-05,21,26435791004,2014,1,5,0,4,0,0,37.2,185.264996
"119",2014-01-05,22,26435791004,2014,1,5,0,4,0,0,37.5666666666667,182.279998
"120",2014-01-05,23,26435791004,2014,1,5,0,4,0,0,37.0333333333333,90.54
"121",2014-01-06,0,26435791004,2014,1,6,1,5,1,0,39,81.48
"122",2014-01-06,1,26435791004,2014,1,6,1,5,1,0,37.9333333333333,81.27
"123",2014-01-06,2,26435791004,2014,1,6,1,5,1,0,40.2,80.82
"124",2014-01-06,3,26435791004,2014,1,6,1,5,1,0,43,80.85
"125",2014-01-06,4,26435791004,2014,1,6,1,5,1,0,44.1,140.444997
"126",2014-01-06,5,26435791004,2014,1,6,1,5,1,0,44.7333333333333,177.704997
"127",2014-01-06,6,26435791004,2014,1,6,1,5,1,0,46.9,225.179997
"128",2014-01-06,7,26435791004,2014,1,6,1,5,1,1,48.1,242.684996
"129",2014-01-06,8,26435791004,2014,1,6,1,5,1,1,48.1333333333333,255.494995
"130",2014-01-06,9,26435791004,2014,1,6,1,5,1,1,51.1,267.194991
"131",2014-01-06,10,26435791004,2014,1,6,1,5,1,1,52.4666666666667,270.944994
"132",2014-01-06,11,26435791004,2014,1,6,1,5,1,1,54.5833333333333,266.234994
"133",2014-01-06,12,26435791004,2014,1,6,1,5,1,1,55.65,264.059992
"134",2014-01-06,13,26435791004,2014,1,6,1,5,1,1,53.8,242.909992
"135",2014-01-06,14,26435791004,2014,1,6,1,5,1,1,53.35,231.97499
"136",2014-01-06,15,26435791004,2014,1,6,1,5,1,1,48,225.254996
"137",2014-01-06,16,26435791004,2014,1,6,1,5,1,1,45,218.534996
"138",2014-01-06,17,26435791004,2014,1,6,1,5,1,1,38.875,216.824993
"139",2014-01-06,18,26435791004,2014,1,6,1,5,1,1,38.1,160.889997
"140",2014-01-06,19,26435791004,2014,1,6,1,5,1,1,35.1,155.249999
"141",2014-01-06,20,26435791004,2014,1,6,1,5,1,0,33.1,117.539998
"142",2014-01-06,21,26435791004,2014,1,6,1,5,1,0,32,107.144996
"143",2014-01-06,22,26435791004,2014,1,6,1,5,1,0,30.9,101.519999
"144",2014-01-06,23,26435791004,2014,1,6,1,5,1,0,28.9,86.22
"145",2014-01-07,0,26435791004,2014,1,7,2,6,1,0,28,88.005
"146",2014-01-07,1,26435791004,2014,1,7,2,6,1,0,27,87.06
"147",2014-01-07,2,26435791004,2014,1,7,2,6,1,0,26.1,87.78
"148",2014-01-07,3,26435791004,2014,1,7,2,6,1,0,19.9,88.8
"149",2014-01-07,4,26435791004,2014,1,7,2,6,1,0,17.1,88.605
"150",2014-01-07,5,26435791004,2014,1,7,2,6,1,0,15.1,92.58
"151",2014-01-07,6,26435791004,2014,1,7,2,6,1,0,12.9,251.444993
"152",2014-01-07,7,26435791004,2014,1,7,2,6,1,1,12,284.654996
"153",2014-01-07,8,26435791004,2014,1,7,2,6,1,1,12.9,291.869996
"154",2014-01-07,9,26435791004,2014,1,7,2,6,1,1,14,300.524995
"155",2014-01-07,10,26435791004,2014,1,7,2,6,1,1,15.1,304.799993
"156",2014-01-07,11,26435791004,2014,1,7,2,6,1,1,15.1,308.429991
"157",2014-01-07,12,26435791004,2014,1,7,2,6,1,1,16,301.964992
"158",2014-01-07,13,26435791004,2014,1,7,2,6,1,1,15.1,299.309994
"159",2014-01-07,14,26435791004,2014,1,7,2,6,1,1,15.1,280.529995
"160",2014-01-07,15,26435791004,2014,1,7,2,6,1,1,12.9,266.189993
"161",2014-01-07,16,26435791004,2014,1,7,2,6,1,1,12,260.129992
"162",2014-01-07,17,26435791004,2014,1,7,2,6,1,1,10.9,258.029996
"163",2014-01-07,18,26435791004,2014,1,7,2,6,1,1,10,188.264994
"164",2014-01-07,19,26435791004,2014,1,7,2,6,1,1,10,168.404994
"165",2014-01-07,20,26435791004,2014,1,7,2,6,1,0,10,125.099996
"166",2014-01-07,21,26435791004,2014,1,7,2,6,1,0,10,114.869998
"167",2014-01-07,22,26435791004,2014,1,7,2,6,1,0,10,105.209999
"168",2014-01-07,23,26435791004,2014,1,7,2,6,1,0,10,88.395
"169",2014-01-08,0,26435791004,2014,1,8,3,7,1,0,9,88.499999
"170",2014-01-08,1,26435791004,2014,1,8,3,7,1,0,8.1,88.23
"171",2014-01-08,2,26435791004,2014,1,8,3,7,1,0,8.1,88.395
"172",2014-01-08,3,26435791004,2014,1,8,3,7,1,0,8.1,89.46
"173",2014-01-08,4,26435791004,2014,1,8,3,7,1,0,8.1,88.395
"174",2014-01-08,5,26435791004,2014,1,8,3,7,1,0,8.1,93.255
"175",2014-01-08,6,26435791004,2014,1,8,3,7,1,0,7,260.684996
"176",2014-01-08,7,26435791004,2014,1,8,3,7,1,1,8.1,283.019994
"177",2014-01-08,8,26435791004,2014,1,8,3,7,1,1,10.9,289.109995
"178",2014-01-08,9,26435791004,2014,1,8,3,7,1,1,14,294.554995
"179",2014-01-08,10,26435791004,2014,1,8,3,7,1,1,17.1,301.619992
"180",2014-01-08,11,26435791004,2014,1,8,3,7,1,1,19.9,300.959995
"181",2014-01-08,12,26435791004,2014,1,8,3,7,1,1,21.9,302.219994
"182",2014-01-08,13,26435791004,2014,1,8,3,7,1,1,21,307.964991
"183",2014-01-08,14,26435791004,2014,1,8,3,7,1,1,21.9,288.524995
"184",2014-01-08,15,26435791004,2014,1,8,3,7,1,1,21,274.724995
"185",2014-01-08,16,26435791004,2014,1,8,3,7,1,1,19.9,262.454997
"186",2014-01-08,17,26435791004,2014,1,8,3,7,1,1,19.9,250.034992
"187",2014-01-08,18,26435791004,2014,1,8,3,7,1,1,19.9,167.985
"188",2014-01-08,19,26435791004,2014,1,8,3,7,1,1,19,157.724998
"189",2014-01-08,20,26435791004,2014,1,8,3,7,1,0,19,120.839997
"190",2014-01-08,21,26435791004,2014,1,8,3,7,1,0,19,115.559998
"191",2014-01-08,22,26435791004,2014,1,8,3,7,1,0,19,107.669999
"192",2014-01-08,23,26435791004,2014,1,8,3,7,1,0,19.9,91.335
"193",2014-01-09,0,26435791004,2014,1,9,4,8,1,0,19.9,91.26
"194",2014-01-09,1,26435791004,2014,1,9,4,8,1,0,19.9,90.705
"195",2014-01-09,2,26435791004,2014,1,9,4,8,1,0,19,91.08
"196",2014-01-09,3,26435791004,2014,1,9,4,8,1,0,19.9,91.41
"197",2014-01-09,4,26435791004,2014,1,9,4,8,1,0,19.9,91.245
"198",2014-01-09,5,26435791004,2014,1,9,4,8,1,0,19,97.379997
"199",2014-01-09,6,26435791004,2014,1,9,4,8,1,0,19,261.794994
"200",2014-01-09,7,26435791004,2014,1,9,4,8,1,1,19.9,285.119994
"201",2014-01-09,8,26435791004,2014,1,9,4,8,1,1,21.9,295.664994
"202",2014-01-09,9,26435791004,2014,1,9,4,8,1,1,24.1,298.499997
"203",2014-01-09,10,26435791004,2014,1,9,4,8,1,1,26.1,293.969993
"204",2014-01-09,11,26435791004,2014,1,9,4,8,1,1,26.1,295.904993
"205",2014-01-09,12,26435791004,2014,1,9,4,8,1,1,28,289.814994
"206",2014-01-09,13,26435791004,2014,1,9,4,8,1,1,30,284.579994
"207",2014-01-09,14,26435791004,2014,1,9,4,8,1,1,30,263.549995
"208",2014-01-09,15,26435791004,2014,1,9,4,8,1,1,28.9,249.584995
"209",2014-01-09,16,26435791004,2014,1,9,4,8,1,1,27,241.514992
"210",2014-01-09,17,26435791004,2014,1,9,4,8,1,1,NA,237.224993
"211",2014-01-09,18,26435791004,2014,1,9,4,8,1,1,25,171.044996
"212",2014-01-09,19,26435791004,2014,1,9,4,8,1,1,23,165.539998
"213",2014-01-09,20,26435791004,2014,1,9,4,8,1,0,21.9,124.994999
"214",2014-01-09,21,26435791004,2014,1,9,4,8,1,0,21.9,106.199997
"215",2014-01-09,22,26435791004,2014,1,9,4,8,1,0,19,97.469999
"216",2014-01-09,23,26435791004,2014,1,9,4,8,1,0,19,87.96
"217",2014-01-10,0,26435791004,2014,1,10,5,9,1,0,19,84.78
"218",2014-01-10,1,26435791004,2014,1,10,5,9,1,0,19,83.82
"219",2014-01-10,2,26435791004,2014,1,10,5,9,1,0,19,83.52
"220",2014-01-10,3,26435791004,2014,1,10,5,9,1,0,19.9,85.08
"221",2014-01-10,4,26435791004,2014,1,10,5,9,1,0,21.9,85.62
"222",2014-01-10,5,26435791004,2014,1,10,5,9,1,0,24.1,88.425
"223",2014-01-10,6,26435791004,2014,1,10,5,9,1,0,24.1,265.964994
"224",2014-01-10,7,26435791004,2014,1,10,5,9,1,1,23.45,276.014993
"225",2014-01-10,8,26435791004,2014,1,10,5,9,1,1,24.5666666666667,298.799997
"226",2014-01-10,9,26435791004,2014,1,10,5,9,1,1,26.7333333333333,305.774993
"227",2014-01-10,10,26435791004,2014,1,10,5,9,1,1,27.0666666666667,311.89499
"228",2014-01-10,11,26435791004,2014,1,10,5,9,1,1,29.2,306.929993
"229",2014-01-10,12,26435791004,2014,1,10,5,9,1,1,30.9,295.949994
"230",2014-01-10,13,26435791004,2014,1,10,5,9,1,1,32,289.199995
"231",2014-01-10,14,26435791004,2014,1,10,5,9,1,1,32,270.644995
"232",2014-01-10,15,26435791004,2014,1,10,5,9,1,1,32,252.62999
"233",2014-01-10,16,26435791004,2014,1,10,5,9,1,1,33.5666666666667,226.064994
"234",2014-01-10,17,26435791004,2014,1,10,5,9,1,1,34.45,217.019994
"235",2014-01-10,18,26435791004,2014,1,10,5,9,1,1,35.8,167.069995
"236",2014-01-10,19,26435791004,2014,1,10,5,9,1,1,35.1,165.524997
"237",2014-01-10,20,26435791004,2014,1,10,5,9,1,0,35.1,125.864998
"238",2014-01-10,21,26435791004,2014,1,10,5,9,1,0,35.0666666666667,112.604999
"239",2014-01-10,22,26435791004,2014,1,10,5,9,1,0,33.85,103.484998
"240",2014-01-10,23,26435791004,2014,1,10,5,9,1,0,35.1,85.74
"241",2014-01-11,0,26435791004,2014,1,11,6,10,0,0,34,82.5
"242",2014-01-11,1,26435791004,2014,1,11,6,10,0,0,34,82.275
"243",2014-01-11,2,26435791004,2014,1,11,6,10,0,0,35.4333333333333,81.345
"244",2014-01-11,3,26435791004,2014,1,11,6,10,0,0,35.4333333333333,82.155
"245",2014-01-11,4,26435791004,2014,1,11,6,10,0,0,35.1,81.615
"246",2014-01-11,5,26435791004,2014,1,11,6,10,0,0,36,81.87
"247",2014-01-11,6,26435791004,2014,1,11,6,10,0,0,37.35,162.464999
"248",2014-01-11,7,26435791004,2014,1,11,6,10,0,1,41.6666666666667,149.294997
"249",2014-01-11,8,26435791004,2014,1,11,6,10,0,1,46,184.889993
"250",2014-01-11,9,26435791004,2014,1,11,6,10,0,1,47.7,185.789996
"251",2014-01-11,10,26435791004,2014,1,11,6,10,0,1,54,176.999998
"252",2014-01-11,11,26435791004,2014,1,11,6,10,0,1,54.3,173.684996
"253",2014-01-11,12,26435791004,2014,1,11,6,10,0,1,56.55,174.149997
"254",2014-01-11,13,26435791004,2014,1,11,6,10,0,1,55.9,171.614995
"255",2014-01-11,14,26435791004,2014,1,11,6,10,0,1,54,155.849997
"256",2014-01-11,15,26435791004,2014,1,11,6,10,0,1,55.65,108.479999
"257",2014-01-11,16,26435791004,2014,1,11,6,10,0,1,55.9,103.739999
"258",2014-01-11,17,26435791004,2014,1,11,6,10,0,1,57,93.15
"259",2014-01-11,18,26435791004,2014,1,11,6,10,0,1,55.9,94.335
"260",2014-01-11,19,26435791004,2014,1,11,6,10,0,1,56.2,94.124999
"261",2014-01-11,20,26435791004,2014,1,11,6,10,0,0,56.65,93.6
"262",2014-01-11,21,26435791004,2014,1,11,6,10,0,0,55.9,91.935
"263",2014-01-11,22,26435791004,2014,1,11,6,10,0,0,50.55,88.605
"264",2014-01-11,23,26435791004,2014,1,11,6,10,0,0,53.1,86.58
"265",2014-01-12,0,26435791004,2014,1,12,0,11,0,0,54,83.265
"266",2014-01-12,1,26435791004,2014,1,12,0,11,0,0,52,82.47
"267",2014-01-12,2,26435791004,2014,1,12,0,11,0,0,49.45,83.145
"268",2014-01-12,3,26435791004,2014,1,12,0,11,0,0,46.9,84.18
"269",2014-01-12,4,26435791004,2014,1,12,0,11,0,0,46,83.235
"270",2014-01-12,5,26435791004,2014,1,12,0,11,0,0,44.1,83.67
"271",2014-01-12,6,26435791004,2014,1,12,0,11,0,0,43,90.63
"272",2014-01-12,7,26435791004,2014,1,12,0,11,0,1,42.1,83.58
"273",2014-01-12,8,26435791004,2014,1,12,0,11,0,1,43,83.46
"274",2014-01-12,9,26435791004,2014,1,12,0,11,0,1,44.1,84.195
"275",2014-01-12,10,26435791004,2014,1,12,0,11,0,1,45,82.95
"276",2014-01-12,11,26435791004,2014,1,12,0,11,0,1,46.9,83.34
"277",2014-01-12,12,26435791004,2014,1,12,0,11,0,1,45,83.685
"278",2014-01-12,13,26435791004,2014,1,12,0,11,0,1,45,83.265
"279",2014-01-12,14,26435791004,2014,1,12,0,11,0,1,45,83.415
"280",2014-01-12,15,26435791004,2014,1,12,0,11,0,1,44.1,88.515
"281",2014-01-12,16,26435791004,2014,1,12,0,11,0,1,43,93.66
"282",2014-01-12,17,26435791004,2014,1,12,0,11,0,1,42.1,95.52
"283",2014-01-12,18,26435791004,2014,1,12,0,11,0,1,41,96.195
"284",2014-01-12,19,26435791004,2014,1,12,0,11,0,1,39.9,95.76
"285",2014-01-12,20,26435791004,2014,1,12,0,11,0,0,39.9,95.85
"286",2014-01-12,21,26435791004,2014,1,12,0,11,0,0,39.9,97.124998
"287",2014-01-12,22,26435791004,2014,1,12,0,11,0,0,37.9,88.98
"288",2014-01-12,23,26435791004,2014,1,12,0,11,0,0,37.9,81.72
"289",2014-01-13,0,26435791004,2014,1,13,1,12,1,0,37,81.66
"290",2014-01-13,1,26435791004,2014,1,13,1,12,1,0,37,82.38
"291",2014-01-13,2,26435791004,2014,1,13,1,12,1,0,37,82.14
"292",2014-01-13,3,26435791004,2014,1,13,1,12,1,0,34,82.485
"293",2014-01-13,4,26435791004,2014,1,13,1,12,1,0,33.1,83.205
"294",2014-01-13,5,26435791004,2014,1,13,1,12,1,0,30.9,86.025
"295",2014-01-13,6,26435791004,2014,1,13,1,12,1,0,30.9,243.224995
"296",2014-01-13,7,26435791004,2014,1,13,1,12,1,1,33.1,261.734995
"297",2014-01-13,8,26435791004,2014,1,13,1,12,1,1,37,266.20499
"298",2014-01-13,9,26435791004,2014,1,13,1,12,1,1,41,289.244991
"299",2014-01-13,10,26435791004,2014,1,13,1,12,1,1,44.1,285.554997
"300",2014-01-13,11,26435791004,2014,1,13,1,12,1,1,46.9,273.119996
"301",2014-01-13,12,26435791004,2014,1,13,1,12,1,1,50,271.619994
"302",2014-01-13,13,26435791004,2014,1,13,1,12,1,1,48.9,263.309995
"303",2014-01-13,14,26435791004,2014,1,13,1,12,1,1,48.9,244.514994
"304",2014-01-13,15,26435791004,2014,1,13,1,12,1,1,46.9,236.744993
"305",2014-01-13,16,26435791004,2014,1,13,1,12,1,1,45,224.189993
"306",2014-01-13,17,26435791004,2014,1,13,1,12,1,1,46,212.159995
"307",2014-01-13,18,26435791004,2014,1,13,1,12,1,1,45,167.999998
"308",2014-01-13,19,26435791004,2014,1,13,1,12,1,1,45,156.824998
"309",2014-01-13,20,26435791004,2014,1,13,1,12,1,0,44.1,113.489995
"310",2014-01-13,21,26435791004,2014,1,13,1,12,1,0,46.9,106.619997
"311",2014-01-13,22,26435791004,2014,1,13,1,12,1,0,46.9,97.979999
"312",2014-01-13,23,26435791004,2014,1,13,1,12,1,0,48,81.465
"313",2014-01-14,0,26435791004,2014,1,14,2,13,1,0,48.9,81.795
"314",2014-01-14,1,26435791004,2014,1,14,2,13,1,0,48,80.79
"315",2014-01-14,2,26435791004,2014,1,14,2,13,1,0,48,81.42
"316",2014-01-14,3,26435791004,2014,1,14,2,13,1,0,46.9,82.305
"317",2014-01-14,4,26435791004,2014,1,14,2,13,1,0,45,81.9
"318",2014-01-14,5,26435791004,2014,1,14,2,13,1,0,44.1,82.41
"319",2014-01-14,6,26435791004,2014,1,14,2,13,1,0,46.9,228.794996
"320",2014-01-14,7,26435791004,2014,1,14,2,13,1,1,48,259.514994
"321",2014-01-14,8,26435791004,2014,1,14,2,13,1,1,46.9,253.424995
"322",2014-01-14,9,26435791004,2014,1,14,2,13,1,1,46.9,240.629994
"323",2014-01-14,10,26435791004,2014,1,14,2,13,1,1,48,277.814992
"324",2014-01-14,11,26435791004,2014,1,14,2,13,1,1,48,281.249994
"325",2014-01-14,12,26435791004,2014,1,14,2,13,1,1,48.55,278.339991
"326",2014-01-14,13,26435791004,2014,1,14,2,13,1,1,47.875,267.794993
"327",2014-01-14,14,26435791004,2014,1,14,2,13,1,1,46.5,245.384996
"328",2014-01-14,15,26435791004,2014,1,14,2,13,1,1,47.1666666666667,231.314995
"329",2014-01-14,16,26435791004,2014,1,14,2,13,1,1,46.65,215.864996
"330",2014-01-14,17,26435791004,2014,1,14,2,13,1,1,45.7,200.849995
"331",2014-01-14,18,26435791004,2014,1,14,2,13,1,1,47.5333333333333,161.279998
"332",2014-01-14,19,26435791004,2014,1,14,2,13,1,1,46.9,153.404997
"333",2014-01-14,20,26435791004,2014,1,14,2,13,1,0,46.2666666666667,116.654997
"334",2014-01-14,21,26435791004,2014,1,14,2,13,1,0,45.7,107.159998
"335",2014-01-14,22,26435791004,2014,1,14,2,13,1,0,44.8,97.575
"336",2014-01-14,23,26435791004,2014,1,14,2,13,1,0,44.35,81.36
"337",2014-01-15,0,26435791004,2014,1,15,3,14,1,0,43,80.895
"338",2014-01-15,1,26435791004,2014,1,15,3,14,1,0,43,80.22
"339",2014-01-15,2,26435791004,2014,1,15,3,14,1,0,42.1,80.4
"340",2014-01-15,3,26435791004,2014,1,15,3,14,1,0,41,81.015
"341",2014-01-15,4,26435791004,2014,1,15,3,14,1,0,39,81.075
"342",2014-01-15,5,26435791004,2014,1,15,3,14,1,0,37,81.66
"343",2014-01-15,6,26435791004,2014,1,15,3,14,1,0,36,231.914996
"344",2014-01-15,7,26435791004,2014,1,15,3,14,1,1,37,246.149994
"345",2014-01-15,8,26435791004,2014,1,15,3,14,1,1,39,258.764996
"346",2014-01-15,9,26435791004,2014,1,15,3,14,1,1,42.1,283.139996
"347",2014-01-15,10,26435791004,2014,1,15,3,14,1,1,44.1,277.469996
